[2026-01-14T17:58:55.592Z] [SESSION] [NativeLoader] ✓ SUCCÈS: screenshot-desktop chargé via createRequire
[2026-01-14T17:58:55.628Z] [SESSION] [NativeLoader] ✓ SUCCÈS: robotjs chargé depuis unpacked
[2026-01-14T17:58:55.698Z] [SESSION] [NativeLoader] ✓ SUCCÈS: node-window-manager chargé depuis unpacked
[2026-01-14T17:58:55.736Z] [SESSION] [[DB]] ✅ Connexion PostgreSQL réussie
[2026-01-14T17:58:55.744Z] [SESSION] [[DB]] ✅ Tables disponibles: | DATA: {"count":10,"tables":["users","bot_sessions","poker_tables","hand_histories","humanizer_config","gto_config","platform_config","action_logs","bot_stats","player_profile_state"]}
[2026-01-14T17:59:16.424Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.427Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.436Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.437Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.447Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.449Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.459Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.461Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.469Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.477Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:16.481Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:18.336Z] [SESSION] [GGClubAdapter] 🎰 Nouvelle table détectée! | DATA: {"windowId":"ggclub_undefined","title":"logs : Explorateur de fichiers","dimensions":"1139x641"}
[2026-01-14T17:59:50.329Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:50.338Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:52.550Z] [SESSION] [[Storage]] ✅ Session active trouvée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8","startedAt":"2026-01-14T17:59:16.296Z"}
[2026-01-14T17:59:52.611Z] [SESSION] [SessionManager] 🔌 PlatformManager arrêté
[2026-01-14T17:59:52.617Z] [SESSION] [SessionManager] ✅ Session arrêtée | DATA: {"sessionId":"eb2634e0-8350-4f3e-9fba-63a29bf862c8"}
